;Unnamed: 0;id;smiles;compound_class;compound_subclass;name;molecular_weight;formula;cas_number;created_at;updated_at;SMILES_check;Std_SMILES;Parent_SMILES
367;369;572;OC(=O)CC1=CC(O)=C(O)C=C1;Phenolic acids;Hydroxyphenylacetic acids;3,4-Dihydroxyphenylacetic acid;168.147;C8H8O4;102-32-9;2005-01-26 13:32:01 UTC;2015-05-10 23:28:54 UTC;O=C(O)Cc1ccc(O)c(O)c1;O=C(O)Cc1cc(O)c(O)cc1;O=C(O)Cc1cc(O)c(O)cc1
368;370;573;OC(=O)CC1=CC=C(O)C=C1;Phenolic acids;Hydroxyphenylacetic acids;4-Hydroxyphenylacetic acid;152.147;C8H8O3;156-38-7;2005-01-26 13:32:01 UTC;2015-05-10 23:28:54 UTC;O=C(O)Cc1ccc(O)cc1;O=C(O)Cc1ccc(O)cc1;O=C(O)Cc1ccc(O)cc1
369;371;574;COC1=C(O)C=CC(CC(O)=O)=C1;Phenolic acids;Hydroxyphenylacetic acids;Homovanillic acid;182.173;C9H10O4;306-08-1;2005-01-26 13:32:01 UTC;2015-05-10 23:28:54 UTC;COc1cc(CC(=O)O)ccc1O;COc1c(O)ccc(CC(=O)O)c1;COc1c(O)ccc(CC(=O)O)c1
370;372;575;COC1=C(OC)C=C(CC(O)=O)C=C1;Phenolic acids;Hydroxyphenylacetic acids;Homoveratric acid;196.2;C10H12O4;;2005-01-26 13:32:01 UTC;2015-05-10 23:28:55 UTC;COc1ccc(CC(=O)O)cc1OC;COc1c(OC)cc(CC(=O)O)cc1;COc1c(OC)cc(CC(=O)O)cc1
371;373;576;COC(C(O)=O)C1=CC=CC=C1;Phenolic acids;Hydroxyphenylacetic acids;Methoxyphenylacetic acid;166.174;C9H10O3;93-25-4;2007-10-30 00:00:00 UTC;2015-05-10 23:28:55 UTC;COC(C(=O)O)c1ccccc1;COC(C(=O)O)c1ccccc1;COC(C(=O)O)c1ccccc1
372;374;578;OC(=O)CCC1=CC=C(O)C=C1;Phenolic acids;Hydroxyphenylpropanoic acids;Dihydro-p-coumaric acid;166.174;C9H10O3;501-97-3;2007-10-17 00:00:00 UTC;2015-05-10 23:28:55 UTC;O=C(O)CCc1ccc(O)cc1;O=C(O)CCc1ccc(O)cc1;O=C(O)CCc1ccc(O)cc1
373;375;579;OC(=O)CCC1=CC(O)=C(O)C=C1;Phenolic acids;Hydroxyphenylpropanoic acids;Dihydrocaffeic acid;182.173;C9H10O4;1078-61-1;2003-05-05 11:53:32 UTC;2015-05-10 23:28:55 UTC;O=C(O)CCc1ccc(O)c(O)c1;O=C(O)CCc1cc(O)c(O)cc1;O=C(O)CCc1cc(O)c(O)cc1
374;376;582;OC1=CC(C=CC2=CC(O)=C(O)C=C2)=CC(O)=C1;Stilbenes;Stilbenes;Piceatannol;244.243;C14H12O4;4339-71-3;2006-02-08 00:00:00 UTC;2015-05-10 23:28:55 UTC;Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1;Oc1cc(C=Cc2cc(O)c(O)cc2)cc(O)c1;Oc1cc(C=Cc2cc(O)c(O)cc2)cc(O)c1
375;377;584;OC1=CC=C(\C=C\C2=C3[C@H]([C@@H](OC3=CC(O)=C2)C2=CC=C(O)C=C2)C2=CC(O)=CC(O)=C2)C=C1;Stilbenes;Stilbenes;e-Viniferin;454.471;C28H22O6;62218-08-0;2005-08-16 13:39:40 UTC;2015-05-10 23:28:55 UTC;Oc1ccc(/C=C/c2cc(O)cc3c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O3)cc1;Oc1ccc(/C=C/c2c3c(cc(O)c2)O[C@@H](c2ccc(O)cc2)[C@@H]3c2cc(O)cc(O)c2)cc1;Oc1ccc(/C=C/c2c3c(cc(O)c2)O[C@@H](c2ccc(O)cc2)[C@@H]3c2cc(O)cc(O)c2)cc1
376;378;585;COC1=CC(\C=C\C2=CC=C(O)C=C2)=CC(OC)=C1;Stilbenes;Stilbenes;Pterostilbene;256.296;C16H16O3;537-42-8;2005-08-16 13:39:40 UTC;2015-05-10 23:28:55 UTC;COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1;COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1;COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1
377;379;586;[H][C@@]1(OC2=C(C=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)[C@]1([H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1;Stilbenes;Stilbenes;d-Viniferin;454.471;C28H22O6;;2005-08-16 13:39:40 UTC;2015-05-10 23:28:55 UTC;[H][C@]1(c2ccc(O)cc2)Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2[C@]1([H])c1cc(O)cc(O)c1;[H][C@]1(c2ccc(O)cc2)Oc2c(cc(/C=C/c3cc(O)cc(O)c3)cc2)[C@]1([H])c1cc(O)cc(O)c1;[H][C@]1(c2ccc(O)cc2)Oc2c(cc(/C=C/c3cc(O)cc(O)c3)cc2)[C@]1([H])c1cc(O)cc(O)c1
378;380;588;[H][C@]12[C@@H](C3=C(O)C=C(O)C=C3[C@@]1([H])[C@@H](C1=C(O)C=C(O)C=C21)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1;Stilbenes;Stilbenes;Pallidol;454.471;C28H22O6;;2005-09-05 10:55:42 UTC;2015-05-10 23:28:55 UTC;[H][C@@]12c3cc(O)cc(O)c3[C@@H](c3ccc(O)cc3)[C@]1([H])c1cc(O)cc(O)c1[C@H]2c1ccc(O)cc1;[H][C@@]12c3cc(O)cc(O)c3[C@@H](c3ccc(O)cc3)[C@]1([H])c1cc(O)cc(O)c1[C@H]2c1ccc(O)cc1;[H][C@@]12c3cc(O)cc(O)c3[C@@H](c3ccc(O)cc3)[C@]1([H])c1cc(O)cc(O)c1[C@H]2c1ccc(O)cc1
379;381;589;OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC(O)=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O;Stilbenes;Stilbenes;Piceatannol 3-O-glucoside;406.383;C20H22O9;;2005-09-08 15:59:27 UTC;2015-05-10 23:28:55 UTC;OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@@H](Oc2cc(/C=C/c3cc(O)c(O)cc3)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@@H](Oc2cc(/C=C/c3cc(O)c(O)cc3)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
380;382;590;OC1=CC(C=CC2=CC=CC=C2)=CC(O)=C1;Stilbenes;Stilbenes;Pinosylvin;212.244;C14H12O2;102-61-4;2006-09-28 00:00:00 UTC;2015-05-10 23:28:55 UTC;Oc1cc(O)cc(C=Cc2ccccc2)c1;Oc1cc(C=Cc2ccccc2)cc(O)c1;Oc1cc(C=Cc2ccccc2)cc(O)c1
381;383;591;[H][C@]1(CO)O[C@@]([H])(OC2=CC(O)=CC(\C=C\C3=CC=C(O)C=C3)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;Stilbenes;Stilbenes;Resveratrol 5-O-glucoside;390.384;C20H22O8;;2007-04-17 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)O[C@]1([H])CO
382;384;592;OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1;Stilbenes;Stilbenes;Resveratrol;228.243;C14H12O3;501-36-0;2005-03-15 10:04:40 UTC;2015-05-10 23:28:56 UTC;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1;Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
383;385;593;OC[C@H]1O[C@@H](OC2=CC(\C=C\C3=CC=C(O)C=C3)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O;Stilbenes;Stilbenes;Resveratrol 3-O-glucoside;390.384;C20H22O8;65914-17-2;2005-03-15 10:04:40 UTC;2015-05-10 23:28:56 UTC;OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@@H](Oc2cc(/C=C/c3ccc(O)cc3)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O;OC[C@H]1O[C@@H](Oc2cc(/C=C/c3ccc(O)cc3)cc(O)c2)[C@H](O)[C@@H](O)[C@@H]1O
384;386;594;COC1=C(O)C=CC([13CH2][C@@H](CO)[C@H]([13CH2]O)[13CH2]C2=CC(OC)=C(O)C=C2)=C1;Lignans;Lignans;Secoisolariciresinol;365.395;C20H26O6;29388-59-8;2003-04-23 17:17:14 UTC;2015-05-10 23:28:56 UTC;COc1cc([13CH2][C@@H]([13CH2]O)[C@H](CO)[13CH2]c2ccc(O)c(OC)c2)ccc1O;COc1c(O)ccc([13CH2][C@@H]([13CH2]O)[C@H](CO)[13CH2]c2cc(OC)c(O)cc2)c1;COc1c(O)ccc(C[C@@H](CO)[C@H](CO)Cc2cc(OC)c(O)cc2)c1
385;387;595;COC1=C(O)C=CC(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(O)C=C2)=C1;Lignans;Lignans;Matairesinol;358.385;C20H22O6;580-72-3;2005-09-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;COc1cc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O;COc1c(O)ccc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c(O)cc2)c1;COc1c(O)ccc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c(O)cc2)c1
386;388;596;COC1=C(O)C=CC(C[C@H]2CO[C@@H]([C@H]2CO)C2=CC(OC)=C(O)C=C2)=C1;Lignans;Lignans;Lariciresinol;360.401;C20H24O6;83327-19-9;2005-09-05 15:30:50 UTC;2015-05-10 23:28:56 UTC;COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(OC)c3)[C@H]2CO)ccc1O;COc1c(O)ccc(C[C@H]2CO[C@H](c3cc(OC)c(O)cc3)[C@H]2CO)c1;COc1c(O)ccc(C[C@H]2CO[C@H](c3cc(OC)c(O)cc3)[C@H]2CO)c1
387;389;597;[H][C@]12CO[C@H](C3=CC(OC)=C(O)C=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O)C=C1;Lignans;Lignans;Pinoresinol;358.385;C20H22O6;487-36-5;2005-09-05 15:32:22 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](c3ccc(O)c(OC)c3)[C@@]1([H])CO[C@@H]2c1ccc(O)c(OC)c1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1([H])CO[C@@H]2c1cc(OC)c(O)cc1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1([H])CO[C@@H]2c1cc(OC)c(O)cc1
388;390;598;COC1=CC(=CC(OC)=C1O)C1OCC2C1COC2C1=CC(OC)=C(O)C(OC)=C1;Lignans;Lignans;Syringaresinol;418.437;C22H26O8;21453-69-0;2005-09-05 15:34:29 UTC;2015-05-10 23:28:56 UTC;COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O;COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)cc(OC)c1O
389;391;599;COC1=C(O)C=C2[C@@H]([C@@H](CO)[C@H](CO)CC2=C1)C1=CC(OC)=C(O)C=C1;Lignans;Lignans;Isolariciresinol;360.401;C20H24O6;548-29-8;2005-09-05 15:36:28 UTC;2015-05-10 23:28:56 UTC;COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)ccc1O;COc1c(O)ccc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)c1;COc1c(O)ccc([C@H]2c3cc(O)c(OC)cc3C[C@@H](CO)[C@@H]2CO)c1
390;392;600;COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(O)C=C2)C=C1;Lignans;Lignans;Arctigenin;372.412;C21H24O6;7770-78-7;2005-09-05 15:39:13 UTC;2015-05-10 23:28:56 UTC;COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O;COc1c(O)ccc(C[C@H]2C(=O)OC[C@@H]2Cc2cc(OC)c(OC)cc2)c1;COc1c(O)ccc(C[C@H]2C(=O)OC[C@@H]2Cc2cc(OC)c(OC)cc2)c1
391;393;601;COC1=C(O)C=CC(C[C@]2(O)[C@@H](CC3=CC(OC)=C(OC)C=C3)COC2=O)=C1;Lignans;Lignans;Trachelogenin;388.411;C21H24O7;;2005-09-05 15:41:55 UTC;2015-05-10 23:28:56 UTC;COc1cc(C[C@@]2(O)C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O;COc1c(O)ccc(C[C@@]2(O)C(=O)OC[C@@H]2Cc2cc(OC)c(OC)cc2)c1;COc1c(O)ccc(C[C@@]2(O)C(=O)OC[C@@H]2Cc2cc(OC)c(OC)cc2)c1
392;394;602;[H][C@]12COC(C3=CC(OC)=C(O)C(OC)=C3)[C@@]1([H])CO[C@@H]2C1=CC(OC)=C(O)C=C1;Lignans;Lignans;Medioresinol;388.411;C21H24O7;;2006-09-28 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](c3ccc(O)c(OC)c3)[C@@]1([H])COC2c1cc(OC)c(O)c(OC)c1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1([H])COC2c1cc(OC)c(O)c(OC)c1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1([H])COC2c1cc(OC)c(O)c(OC)c1
393;395;603;[H][C@]12CO[C@H](C3=CC(OC)=C(O)C=C3)[C@]1(CO[C@@H]2C1=CC(OC)=C(O)C=C1)OC(C)=O;Lignans;Lignans;1-Acetoxypinoresinol;416.421;C22H24O8;;2007-11-02 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](c3ccc(O)c(OC)c3)[C@@]1(OC(C)=O)CO[C@@H]2c1ccc(O)c(OC)c1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1(OC(C)=O)CO[C@@H]2c1cc(OC)c(O)cc1;[H][C@]12CO[C@H](c3cc(OC)c(O)cc3)[C@@]1(OC(C)=O)CO[C@@H]2c1cc(OC)c(O)cc1
394;396;605;[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1;Lignans;Lignans;Sesamin;354.353;C20H18O6;607-80-7;2007-12-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](c3ccc4c(c3)OCO4)[C@@]1([H])CO[C@@H]2c1ccc2c(c1)OCO2;[H][C@]12CO[C@H](c3cc4c(cc3)OCO4)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2;[H][C@]12CO[C@H](c3cc4c(cc3)OCO4)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2
395;397;606;[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2OC1=CC2=C(OCO2)C=C1;Lignans;Lignans;Sesamolin;370.353;C20H18O7;526-07-8;2007-12-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](Oc3ccc4c(c3)OCO4)[C@@]1([H])CO[C@@H]2c1ccc2c(c1)OCO2;[H][C@]12CO[C@H](Oc3cc4c(cc3)OCO4)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2;[H][C@]12CO[C@H](Oc3cc4c(cc3)OCO4)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2
396;398;607;[H][C@]12CO[C@H](C3=CC4=C(OCO4)C=C3)[C@@]1([H])CO[C@@H]2OC1=CC(OC)=C(O)C=C1;Lignans;Lignans;Sesamolinol;372.369;C20H20O7;100016-94-2;2007-12-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]12CO[C@H](Oc3ccc(O)c(OC)c3)[C@@]1([H])CO[C@@H]2c1ccc2c(c1)OCO2;[H][C@]12CO[C@H](Oc3cc(OC)c(O)cc3)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2;[H][C@]12CO[C@H](Oc3cc(OC)c(O)cc3)[C@@]1([H])CO[C@@H]2c1cc2c(cc1)OCO2
397;399;608;[H][C@]12CO[C@]([H])(C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1;Lignans;Lignans;Sesaminol;370.353;C20H18O7;74061-79-3;2007-12-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]1(c2cc3c(cc2O)OCO3)OC[C@]2([H])[C@@H](c3ccc4c(c3)OCO4)OC[C@]12[H];[H][C@]1(c2cc3c(cc2O)OCO3)OC[C@]2([H])[C@@H](c3cc4c(cc3)OCO4)OC[C@]12[H];[H][C@]1(c2cc3c(cc2O)OCO3)OC[C@]2([H])[C@@H](c3cc4c(cc3)OCO4)OC[C@]12[H]
398;400;612;OC1=CC2=C(OCO2)C=C1;Lignans;Lignans;Sesamol;138.121;C7H6O3;533-31-3;2007-12-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;Oc1ccc2c(c1)OCO2;Oc1cc2c(cc1)OCO2;Oc1cc2c(cc1)OCO2
399;401;614;[H][C@](O)(C1C(=O)OC[C@]1([H])CC1=CC=C(O)C(OC)=C1)C1=CC=C(O)C(OC)=C1;Lignans;Lignans;7-Hydroxymatairesinol;374.384;C20H22O7;;2005-09-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@@](O)(c1ccc(O)c(OC)c1)C1C(=O)OC[C@]1([H])Cc1ccc(O)c(OC)c1;[H][C@@](O)(c1ccc(O)c(OC)c1)C1C(=O)OC[C@]1([H])Cc1ccc(O)c(OC)c1;[H][C@@](O)(c1ccc(O)c(OC)c1)C1C(=O)OC[C@]1([H])Cc1ccc(O)c(OC)c1
400;402;615;[H][C@]1(CC2=CC(OC)=C(O)C=C2)C(=O)O[C@]([H])(C2=CC=C(O)C(OC)=C2)[C@@]1([H])CO;Lignans;Lignans;Isohydroxymatairesinol;374.384;C20H22O7;;2005-09-05 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]1(c2ccc(O)c(OC)c2)OC(=O)[C@]([H])(Cc2ccc(O)c(OC)c2)[C@]1([H])CO;[H][C@]1(c2ccc(O)c(OC)c2)OC(=O)[C@]([H])(Cc2cc(OC)c(O)cc2)[C@]1([H])CO;[H][C@]1(c2ccc(O)c(OC)c2)OC(=O)[C@]([H])(Cc2cc(OC)c(O)cc2)[C@]1([H])CO
401;403;616;COC1=CC(CC(CO)C(CO)CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O;Lignans;Lignans;Secoisolariciresinol-sesquilignan;558.617;C30H38O10;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:56 UTC;COc1cc(CC(CO)C(CO)Cc2ccc(OC(CO)C(O)c3ccc(O)c(OC)c3)c(OC)c2)ccc1O;COc1cc(CC(CO)C(CO)Cc2ccc(OC(CO)C(O)c3ccc(O)c(OC)c3)c(OC)c2)ccc1O;COc1cc(CC(CO)C(CO)Cc2ccc(OC(CO)C(O)c3ccc(O)c(OC)c3)c(OC)c2)ccc1O
402;404;617;[H][C@@]1(CO)CC2=C(C=C(O)C(OC)=C2)[C@]([H])(C2=CC=C(O)C(OC)=C2)[C@@]1([H])CO;Lignans;Lignans;Cyclolariciresinol;360.401;C20H24O6;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]1(c2ccc(O)c(OC)c2)c2cc(O)c(OC)cc2C[C@@]([H])(CO)[C@]1([H])CO;[H][C@]1(c2ccc(O)c(OC)c2)c2c(cc(OC)c(O)c2)C[C@@]([H])(CO)[C@]1([H])CO;[H][C@]1(c2ccc(O)c(OC)c2)c2c(cc(OC)c(O)c2)C[C@@]([H])(CO)[C@]1([H])CO
403;405;618;[H][C@]1(CC2=CC=C(O)C(OC)=C2)COC(=O)C1C(=O)C1=CC=C(O)C(OC)=C1;Lignans;Lignans;7-Oxomatairesinol;372.369;C20H20O7;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:56 UTC;[H][C@]1(Cc2ccc(O)c(OC)c2)COC(=O)C1C(=O)c1ccc(O)c(OC)c1;[H][C@]1(Cc2ccc(O)c(OC)c2)COC(=O)C1C(=O)c1ccc(O)c(OC)c1;[H][C@]1(Cc2ccc(O)c(OC)c2)COC(=O)C1C(=O)c1ccc(O)c(OC)c1
404;406;619;COC1=CC(CC2C(O)OCC2C(O)C2=CC=C(O)C(OC)=C2)=CC=C1O;Lignans;Lignans;Todolactol A;376.4;C20H24O7;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;COc1cc(CC2C(O)OCC2C(O)c2ccc(O)c(OC)c2)ccc1O;COc1cc(CC2C(O)OCC2C(O)c2ccc(O)c(OC)c2)ccc1O;COc1cc(CC2C(O)OCC2C(O)c2ccc(O)c(OC)c2)ccc1O
405;407;620;[H][C@@]12COC(=O)[C@]1([H])CC1=CC(OC)=C(O)C=C1[C@H]2C1=CC(OC)=C(O)C=C1;Lignans;Lignans;Conidendrin;356.369;C20H20O6;518-55-8;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;[H][C@@]12COC(=O)[C@]1([H])Cc1cc(OC)c(O)cc1[C@H]2c1ccc(O)c(OC)c1;[H][C@@]12COC(=O)[C@]1([H])Cc1cc(OC)c(O)cc1[C@H]2c1cc(OC)c(O)cc1;[H][C@@]12COC(=O)[C@]1([H])Cc1cc(OC)c(O)cc1[C@H]2c1cc(OC)c(O)cc1
406;408;621;[H][C@@](CC)(CC1=CC=C(O)C(OC)=C1)[C@]([H])(CC)C(O)C1=CC=C(O)C(OC)=C1;Lignans;Lignans;7-Hydroxysecoisolariciresinol;374.471;C22H30O5;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;[H][C@@](CC)(C(O)c1ccc(O)c(OC)c1)[C@]([H])(CC)Cc1ccc(O)c(OC)c1;[H][C@@](CC)(C(O)c1ccc(O)c(OC)c1)[C@]([H])(CC)Cc1ccc(O)c(OC)c1;[H][C@@](CC)(C(O)c1ccc(O)c(OC)c1)[C@]([H])(CC)Cc1ccc(O)c(OC)c1
407;409;622;COC1=C(O)C=CC(C[C@H]2COC(=O)[C@]2(O)CC2=CC(OC)=C(O)C=C2)=C1;Lignans;Lignans;Nortrachelogenin;374.384;C20H22O7;34444-37-6;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;COc1cc(C[C@H]2COC(=O)[C@]2(O)Cc2ccc(O)c(OC)c2)ccc1O;COc1c(O)ccc(C[C@H]2COC(=O)[C@]2(O)Cc2cc(OC)c(O)cc2)c1;COc1c(O)ccc(C[C@H]2COC(=O)[C@]2(O)Cc2cc(OC)c(O)cc2)c1
408;410;623;COC1=CC(CC2COC(C2CO)C2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O;Lignans;Lignans;Lariciresinol-sesquilignan;556.601;C30H36O10;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;COc1cc(CC2COC(c3ccc(OC(CO)C(O)c4ccc(O)c(OC)c4)c(OC)c3)C2CO)ccc1O;COc1cc(CC2COC(c3ccc(OC(CO)C(O)c4ccc(O)c(OC)c4)c(OC)c3)C2CO)ccc1O;COc1cc(CC2COC(c3ccc(OC(CO)C(O)c4ccc(O)c(OC)c4)c(OC)c3)C2CO)ccc1O
409;411;624;COC1=CC(CC2COCC2CC2=CC(OC)=C(O)C=C2)=CC=C1O;Lignans;Lignans;Anhydro-secoisolariciresinol;344.402;C20H24O5;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;COc1cc(CC2COCC2Cc2ccc(O)c(OC)c2)ccc1O;COc1cc(CC2COCC2Cc2cc(OC)c(O)cc2)ccc1O;COc1cc(CC2COCC2Cc2cc(OC)c(O)cc2)ccc1O
410;412;625;COC1=C(OC)C=C(C[C@H]2COC(=O)[C@@H]2CC2=CC(OC)=C(OC)C=C2)C=C1;Lignans;Lignans;Dimethylmatairesinol;386.438;C22H26O6;;2007-12-11 00:00:00 UTC;2015-05-10 23:28:57 UTC;COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC;COc1c(OC)cc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c(OC)cc2)cc1;COc1c(OC)cc(C[C@H]2COC(=O)[C@@H]2Cc2cc(OC)c(OC)cc2)cc1
411;414;627;[H][C@]12CO[C@@]([H])(C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@]2([H])C1=CC2=C(OCO2)C=C1;Lignans;Lignans;Episesaminol;370.353;C20H18O7;;2007-12-12 00:00:00 UTC;2015-05-10 23:28:57 UTC;[H][C@]1(c2ccc3c(c2)OCO3)OC[C@]2([H])[C@]([H])(c3cc4c(cc3O)OCO4)OC[C@]12[H];[H][C@]1(c2cc3c(cc2)OCO3)OC[C@]2([H])[C@]([H])(c3cc4c(cc3O)OCO4)OC[C@]12[H];[H][C@]1(c2cc3c(cc2)OCO3)OC[C@]2([H])[C@]([H])(c3cc4c(cc3O)OCO4)OC[C@]12[H]
412;415;630;COC1=C(O)C=CC(C=CC=O)=C1;Other polyphenols;Hydroxycinnamaldehydes;Ferulaldehyde;178.185;C10H10O3;458-36-6;2005-10-06 14:50:26 UTC;2015-05-10 23:28:57 UTC;COc1cc(C=CC=O)ccc1O;COc1c(O)ccc(C=CC=O)c1;COc1c(O)ccc(C=CC=O)c1
413;416;631;COC1=CC(\C=C\C=O)=CC(OC)=C1O;Other polyphenols;Hydroxycinnamaldehydes;Sinapaldehyde;208.211;C11H12O4;;2005-10-06 14:50:26 UTC;2015-05-10 23:28:57 UTC;COc1cc(/C=C/C=O)cc(OC)c1O;COc1cc(/C=C/C=O)cc(OC)c1O;COc1cc(/C=C/C=O)cc(OC)c1O
414;417;632;COC1=C(O)C=CC(C=C)=C1;Other polyphenols;Alkylmethoxyphenols;4-Vinylguaiacol;150.174;C9H10O2;7786-61-0;2007-02-21 00:00:00 UTC;2015-05-10 23:28:57 UTC;C=Cc1ccc(O)c(OC)c1;C=Cc1cc(OC)c(O)cc1;C=Cc1cc(OC)c(O)cc1
415;418;633;CCC1=CC(OC)=C(O)C=C1;Other polyphenols;Alkylmethoxyphenols;4-Ethylguaiacol;152.19;C9H12O2;2785-89-9;2007-02-21 00:00:00 UTC;2015-05-10 23:28:57 UTC;CCc1ccc(O)c(OC)c1;CCc1cc(OC)c(O)cc1;CCc1cc(OC)c(O)cc1
